State,District,Year,Quater,Insurance_count,Insurance_amount
uttar-pradesh,ambedkar nagar district,2023,3,283,462776.0
uttar-pradesh,bahraich district,2023,3,340,657984.0
uttar-pradesh,jalaun district,2023,3,355,610231.0
uttar-pradesh,rampur district,2023,3,547,806213.0
uttar-pradesh,ballia district,2023,3,596,1200520.0
uttar-pradesh,shravasti district,2023,3,80,145550.0
uttar-pradesh,kasganj district,2023,3,209,285360.0
uttar-pradesh,varanasi district,2023,3,1948,2952032.0
uttar-pradesh,gautam buddha nagar district,2023,3,10225,13643003.0
uttar-pradesh,basti district,2023,3,505,840676.0
uttar-pradesh,shamli district,2023,3,647,1060567.0
uttar-pradesh,maharajganj district,2023,3,476,862734.0
uttar-pradesh,etawah district,2023,3,559,936843.0
uttar-pradesh,etah district,2023,3,263,439344.0
uttar-pradesh,banda district,2023,3,214,362051.0
uttar-pradesh,bijnor district,2023,3,857,1634021.0
uttar-pradesh,hardoi district,2023,3,458,741047.0
uttar-pradesh,balrampur district,2023,3,196,290363.0
uttar-pradesh,amroha district,2023,3,615,1287660.0
uttar-pradesh,pilibhit district,2023,3,292,428530.0
uttar-pradesh,mainpuri district,2023,3,402,632989.0
uttar-pradesh,kanpur dehat district,2023,3,328,582165.0
uttar-pradesh,jaunpur district,2023,3,815,1391345.0
uttar-pradesh,kaushambi district,2023,3,172,283808.0
uttar-pradesh,hapur district,2023,3,943,1470542.0
uttar-pradesh,hamirpur district,2023,3,168,342352.0
uttar-pradesh,meerut district,2023,3,3680,5465789.0
uttar-pradesh,mathura district,2023,3,1192,1844859.0
uttar-pradesh,chitrakoot district,2023,3,162,245487.0
uttar-pradesh,lalitpur district,2023,3,180,293084.0
uttar-pradesh,mau district,2023,3,438,805926.0
uttar-pradesh,mirzapur district,2023,3,358,613087.0
uttar-pradesh,bulandshahr district,2023,3,1144,1916365.0
uttar-pradesh,gonda district,2023,3,365,562457.0
uttar-pradesh,jhansi district,2023,3,1311,2196270.0
uttar-pradesh,chandauli district,2023,3,358,482425.0
uttar-pradesh,bhadohi district,2023,3,184,382899.0
uttar-pradesh,pratapgarh district,2023,3,531,957067.0
uttar-pradesh,saharanpur district,2023,3,1547,2670658.0
uttar-pradesh,bara banki district,2023,3,443,649295.0
uttar-pradesh,bareilly district,2023,3,1832,2811795.0
uttar-pradesh,sitapur district,2023,3,398,701230.0
uttar-pradesh,sultanpur district,2023,3,480,778486.0
uttar-pradesh,agra district,2023,3,2209,3489628.0
uttar-pradesh,fatehpur district,2023,3,413,671698.0
uttar-pradesh,rae bareli district,2023,3,537,817020.0
uttar-pradesh,firozabad district,2023,3,446,729911.0
uttar-pradesh,kheri district,2023,3,404,681899.0
uttar-pradesh,gorakhpur district,2023,3,2403,3612643.0
uttar-pradesh,unnao district,2023,3,480,818719.0
uttar-pradesh,prayagraj district,2023,3,2364,3815831.0
uttar-pradesh,sonbhadra district,2023,3,632,1033866.0
uttar-pradesh,ghazipur district,2023,3,727,1183677.0
uttar-pradesh,farrukhabad district,2023,3,376,714996.0
uttar-pradesh,kannauj district,2023,3,299,548927.0
uttar-pradesh,azamgarh district,2023,3,907,1661669.0
uttar-pradesh,ayodhya district,2023,3,645,1209884.0
uttar-pradesh,deoria district,2023,3,655,1085685.0
uttar-pradesh,ghaziabad district,2023,3,8914,11669450.0
uttar-pradesh,amethi district,2023,4,462,895055.0
uttar-pradesh,siddharthnagar district,2023,4,474,895077.0
uttar-pradesh,auraiya district,2023,4,370,764269.0
uttar-pradesh,sambhal district,2023,4,359,669510.0
uttar-pradesh,kanpur nagar district,2023,4,5160,8080958.0
uttar-pradesh,aligarh district,2023,4,1471,2760460.0
uttar-pradesh,mahoba district,2023,4,176,347842.0
uttar-pradesh,lucknow district,2023,4,6505,12260960.0
uttar-pradesh,sant kabeer nagar district,2023,4,324,673768.0
uttar-pradesh,hathras district,2023,4,367,703785.0
uttar-pradesh,budaun district,2023,4,465,925574.0
uttar-pradesh,moradabad district,2023,4,2073,3569874.0
uttar-pradesh,kushinagar district,2023,4,779,1320260.0
uttar-pradesh,baghpat district,2023,4,792,1644359.0
uttar-pradesh,shahjahanpur district,2023,4,700,1395653.0
uttar-pradesh,muzaffarnagar district,2023,4,1447,2547590.0
uttar-pradesh,ambedkar nagar district,2023,4,365,738556.0
uttar-pradesh,bahraich district,2023,4,364,833420.0
uttar-pradesh,jalaun district,2023,4,479,1040768.0
uttar-pradesh,rampur district,2023,4,578,1244490.0
uttar-pradesh,ballia district,2023,4,810,1664073.0
uttar-pradesh,shravasti district,2023,4,89,118285.0
uttar-pradesh,kasganj district,2023,4,300,591504.0
uttar-pradesh,varanasi district,2023,4,2220,3754886.0
uttar-pradesh,gautam buddha nagar district,2023,4,10878,17960233.0
uttar-pradesh,basti district,2023,4,644,1113853.0
uttar-pradesh,shamli district,2023,4,647,1163375.0
uttar-pradesh,maharajganj district,2023,4,555,946839.0
uttar-pradesh,etawah district,2023,4,749,1365215.0
uttar-pradesh,etah district,2023,4,388,727848.0
uttar-pradesh,banda district,2023,4,274,526241.0
uttar-pradesh,bijnor district,2023,4,1114,2290525.0
uttar-pradesh,hardoi district,2023,4,606,1074270.0
uttar-pradesh,balrampur district,2023,4,249,415447.0
uttar-pradesh,amroha district,2023,4,717,1492713.0
uttar-pradesh,pilibhit district,2023,4,407,742532.0
uttar-pradesh,mainpuri district,2023,4,544,1018557.0
uttar-pradesh,kanpur dehat district,2023,4,392,670461.0
uttar-pradesh,jaunpur district,2023,4,1013,1940676.0
uttar-pradesh,kaushambi district,2023,4,254,457255.0
uttar-pradesh,hapur district,2023,4,1135,2030553.0
uttar-pradesh,hamirpur district,2023,4,222,423711.0
uttar-pradesh,meerut district,2023,4,3870,7048374.0
uttar-pradesh,mathura district,2023,4,1670,3130016.0
uttar-pradesh,chitrakoot district,2023,4,181,332511.0
uttar-pradesh,lalitpur district,2023,4,257,614257.0
uttar-pradesh,mau district,2023,4,584,1269974.0
uttar-pradesh,mirzapur district,2023,4,479,873652.0
uttar-pradesh,bulandshahr district,2023,4,1451,2867242.0
uttar-pradesh,gonda district,2023,4,442,778282.0
uttar-pradesh,jhansi district,2023,4,1547,2975770.0
uttar-pradesh,chandauli district,2023,4,432,715826.0
uttar-pradesh,bhadohi district,2023,4,290,538534.0
uttar-pradesh,pratapgarh district,2023,4,824,1780218.0
uttar-pradesh,saharanpur district,2023,4,1643,3275954.0
uttar-pradesh,bara banki district,2023,4,475,1035955.0
uttar-pradesh,bareilly district,2023,4,2460,4239599.0
uttar-pradesh,sitapur district,2023,4,584,973120.0
uttar-pradesh,sultanpur district,2023,4,620,1350214.0
uttar-pradesh,agra district,2023,4,2711,5093950.0
uttar-pradesh,fatehpur district,2023,4,527,1050566.0
uttar-pradesh,rae bareli district,2023,4,722,1306987.0
uttar-pradesh,firozabad district,2023,4,611,1304974.0
uttar-pradesh,kheri district,2023,4,523,949053.0
uttar-pradesh,gorakhpur district,2023,4,2533,4280963.0
uttar-pradesh,unnao district,2023,4,725,1318558.0
uttar-pradesh,prayagraj district,2023,4,3310,5777544.0
uttar-pradesh,sonbhadra district,2023,4,854,1494027.0
uttar-pradesh,ghazipur district,2023,4,988,1675822.0
uttar-pradesh,farrukhabad district,2023,4,472,984026.0
uttar-pradesh,kannauj district,2023,4,371,807179.0
uttar-pradesh,azamgarh district,2023,4,1072,2171981.0
uttar-pradesh,ayodhya district,2023,4,803,1461619.0
uttar-pradesh,deoria district,2023,4,858,1743913.0
uttar-pradesh,ghaziabad district,2023,4,9319,14487937.0
uttarakhand,bageshwar district,2020,2,6,1448.0
uttarakhand,udham singh nagar district,2020,2,68,15728.0
uttarakhand,haridwar district,2020,2,110,21708.0
uttarakhand,champawat district,2020,2,5,1129.0
uttarakhand,nainital district,2020,2,63,13166.0
uttarakhand,dehradun district,2020,2,313,59251.0
uttarakhand,chamoli district,2020,2,9,1905.0
uttarakhand,almora district,2020,2,20,4261.0
uttarakhand,uttarkashi district,2020,2,20,3974.0
uttarakhand,pithoragarh district,2020,2,17,5076.0
uttarakhand,rudraprayag district,2020,2,6,1453.0
uttarakhand,pauri garhwal district,2020,2,10,2187.0
uttarakhand,tehri garhwal district,2020,2,13,3613.0
uttarakhand,bageshwar district,2020,3,10,3935.0
uttarakhand,udham singh nagar district,2020,3,294,70995.0
uttarakhand,haridwar district,2020,3,305,79746.0
uttarakhand,champawat district,2020,3,9,4259.0
uttarakhand,nainital district,2020,3,102,28588.0
uttarakhand,dehradun district,2020,3,482,166568.0
uttarakhand,chamoli district,2020,3,16,5235.0
uttarakhand,almora district,2020,3,36,15207.0
uttarakhand,uttarkashi district,2020,3,25,4041.0
uttarakhand,pithoragarh district,2020,3,32,12065.0
uttarakhand,rudraprayag district,2020,3,11,3569.0
uttarakhand,pauri garhwal district,2020,3,43,11588.0
uttarakhand,tehri garhwal district,2020,3,38,12747.0
uttarakhand,bageshwar district,2020,4,26,26551.0
uttarakhand,udham singh nagar district,2020,4,294,261230.0
uttarakhand,haridwar district,2020,4,337,341470.0
uttarakhand,champawat district,2020,4,28,73616.0
uttarakhand,nainital district,2020,4,169,206547.0
uttarakhand,dehradun district,2020,4,577,620548.0
uttarakhand,chamoli district,2020,4,35,56928.0
uttarakhand,almora district,2020,4,46,65453.0
uttarakhand,uttarkashi district,2020,4,44,44541.0
uttarakhand,pithoragarh district,2020,4,42,60841.0
uttarakhand,rudraprayag district,2020,4,17,18605.0
uttarakhand,pauri garhwal district,2020,4,79,95558.0
uttarakhand,tehri garhwal district,2020,4,62,90003.0
uttarakhand,bageshwar district,2021,1,24,34886.0
uttarakhand,udham singh nagar district,2021,1,502,438715.0
uttarakhand,haridwar district,2021,1,620,535996.0
uttarakhand,champawat district,2021,1,27,31773.0
uttarakhand,nainital district,2021,1,206,206237.0
uttarakhand,dehradun district,2021,1,761,878779.0
uttarakhand,chamoli district,2021,1,54,46552.0
uttarakhand,almora district,2021,1,54,66726.0
uttarakhand,uttarkashi district,2021,1,41,53604.0
uttarakhand,pithoragarh district,2021,1,74,165738.0
uttarakhand,rudraprayag district,2021,1,19,20427.0
uttarakhand,pauri garhwal district,2021,1,142,143920.0
uttarakhand,tehri garhwal district,2021,1,83,95974.0
uttarakhand,bageshwar district,2021,2,17,24949.0
uttarakhand,udham singh nagar district,2021,2,518,516440.0
uttarakhand,haridwar district,2021,2,607,604868.0
uttarakhand,champawat district,2021,2,32,40517.0
uttarakhand,nainital district,2021,2,205,288133.0
uttarakhand,dehradun district,2021,2,858,1143631.0
uttarakhand,chamoli district,2021,2,67,77488.0
uttarakhand,almora district,2021,2,86,112828.0
uttarakhand,uttarkashi district,2021,2,36,45443.0
uttarakhand,pithoragarh district,2021,2,72,82135.0
uttarakhand,rudraprayag district,2021,2,21,18729.0
uttarakhand,pauri garhwal district,2021,2,136,166197.0
uttarakhand,tehri garhwal district,2021,2,87,144359.0
uttarakhand,bageshwar district,2021,3,25,33910.0
uttarakhand,udham singh nagar district,2021,3,638,701929.0
uttarakhand,haridwar district,2021,3,1255,1050466.0
uttarakhand,champawat district,2021,3,52,89402.0
uttarakhand,nainital district,2021,3,364,472151.0
uttarakhand,dehradun district,2021,3,1112,1329330.0
uttarakhand,chamoli district,2021,3,72,114681.0
uttarakhand,almora district,2021,3,113,158721.0
uttarakhand,uttarkashi district,2021,3,43,71719.0
uttarakhand,pithoragarh district,2021,3,85,150869.0
uttarakhand,rudraprayag district,2021,3,49,84242.0
uttarakhand,pauri garhwal district,2021,3,221,271961.0
uttarakhand,tehri garhwal district,2021,3,82,117190.0
uttarakhand,bageshwar district,2021,4,47,80908.0
uttarakhand,udham singh nagar district,2021,4,899,1120952.0
uttarakhand,haridwar district,2021,4,1235,1394942.0
uttarakhand,champawat district,2021,4,83,179513.0
uttarakhand,nainital district,2021,4,665,915316.0
uttarakhand,dehradun district,2021,4,1681,2630885.0
uttarakhand,chamoli district,2021,4,95,170770.0
uttarakhand,almora district,2021,4,127,212761.0
uttarakhand,uttarkashi district,2021,4,61,108125.0
uttarakhand,pithoragarh district,2021,4,163,282298.0
uttarakhand,rudraprayag district,2021,4,51,79492.0
uttarakhand,pauri garhwal district,2021,4,310,469713.0
uttarakhand,tehri garhwal district,2021,4,112,203345.0
uttarakhand,bageshwar district,2022,1,45,100552.0
uttarakhand,udham singh nagar district,2022,1,847,1300676.0
uttarakhand,haridwar district,2022,1,1029,1529648.0
uttarakhand,champawat district,2022,1,61,95012.0
uttarakhand,nainital district,2022,1,646,1016607.0
uttarakhand,dehradun district,2022,1,1774,2986200.0
uttarakhand,chamoli district,2022,1,97,227232.0
uttarakhand,almora district,2022,1,110,231528.0
uttarakhand,uttarkashi district,2022,1,75,149678.0
uttarakhand,pithoragarh district,2022,1,133,254885.0
uttarakhand,rudraprayag district,2022,1,72,156271.0
uttarakhand,pauri garhwal district,2022,1,292,513474.0
uttarakhand,tehri garhwal district,2022,1,158,263185.0
uttarakhand,bageshwar district,2022,2,47,76299.0
uttarakhand,udham singh nagar district,2022,2,785,1188827.0
uttarakhand,haridwar district,2022,2,974,1467514.0
uttarakhand,champawat district,2022,2,76,110116.0
uttarakhand,nainital district,2022,2,682,1005330.0
uttarakhand,dehradun district,2022,2,2015,3197024.0
uttarakhand,chamoli district,2022,2,141,293929.0
uttarakhand,almora district,2022,2,179,319008.0
uttarakhand,uttarkashi district,2022,2,110,198886.0
uttarakhand,pithoragarh district,2022,2,168,241163.0
uttarakhand,rudraprayag district,2022,2,73,119508.0
uttarakhand,pauri garhwal district,2022,2,327,604216.0
uttarakhand,tehri garhwal district,2022,2,196,346493.0
uttarakhand,bageshwar district,2022,3,77,137073.0
uttarakhand,udham singh nagar district,2022,3,1106,1480288.0
uttarakhand,haridwar district,2022,3,1141,1636841.0
uttarakhand,champawat district,2022,3,104,184780.0
uttarakhand,nainital district,2022,3,805,1153568.0
uttarakhand,dehradun district,2022,3,2235,3326547.0
uttarakhand,chamoli district,2022,3,132,236958.0
uttarakhand,almora district,2022,3,212,392745.0
uttarakhand,uttarkashi district,2022,3,84,166968.0
uttarakhand,pithoragarh district,2022,3,218,294097.0
uttarakhand,rudraprayag district,2022,3,62,108564.0
uttarakhand,pauri garhwal district,2022,3,398,581563.0
uttarakhand,tehri garhwal district,2022,3,210,370180.0
uttarakhand,bageshwar district,2022,4,106,203627.0
uttarakhand,udham singh nagar district,2022,4,1364,1880392.0
uttarakhand,haridwar district,2022,4,1487,2219064.0
uttarakhand,champawat district,2022,4,120,231116.0
uttarakhand,nainital district,2022,4,1098,1596483.0
uttarakhand,dehradun district,2022,4,2944,4789862.0
uttarakhand,chamoli district,2022,4,145,313403.0
uttarakhand,almora district,2022,4,255,527702.0
uttarakhand,uttarkashi district,2022,4,106,169544.0
uttarakhand,pithoragarh district,2022,4,241,419628.0
uttarakhand,rudraprayag district,2022,4,105,161845.0
uttarakhand,pauri garhwal district,2022,4,523,863303.0
uttarakhand,tehri garhwal district,2022,4,256,441778.0
uttarakhand,bageshwar district,2023,1,60,122240.0
uttarakhand,udham singh nagar district,2023,1,1211,2199841.0
uttarakhand,haridwar district,2023,1,1333,2613631.0
uttarakhand,champawat district,2023,1,101,204855.0
uttarakhand,nainital district,2023,1,803,1294101.0
uttarakhand,dehradun district,2023,1,2611,4615566.0
uttarakhand,chamoli district,2023,1,131,240907.0
uttarakhand,almora district,2023,1,199,421827.0
uttarakhand,uttarkashi district,2023,1,96,188913.0
uttarakhand,pithoragarh district,2023,1,236,412777.0
uttarakhand,rudraprayag district,2023,1,92,213000.0
uttarakhand,pauri garhwal district,2023,1,450,712712.0
uttarakhand,tehri garhwal district,2023,1,229,358656.0
uttarakhand,bageshwar district,2023,2,63,89071.0
uttarakhand,udham singh nagar district,2023,2,1346,2119816.0
uttarakhand,haridwar district,2023,2,1301,2352512.0
uttarakhand,champawat district,2023,2,98,177470.0
uttarakhand,nainital district,2023,2,860,1499565.0
uttarakhand,dehradun district,2023,2,2830,4928013.0
uttarakhand,chamoli district,2023,2,160,353627.0
uttarakhand,almora district,2023,2,226,468657.0
uttarakhand,uttarkashi district,2023,2,122,219180.0
uttarakhand,pithoragarh district,2023,2,256,402449.0
uttarakhand,rudraprayag district,2023,2,86,177992.0
uttarakhand,pauri garhwal district,2023,2,449,834933.0
uttarakhand,tehri garhwal district,2023,2,254,411630.0
uttarakhand,bageshwar district,2023,3,87,127031.0
uttarakhand,udham singh nagar district,2023,3,1368,2002699.0
uttarakhand,haridwar district,2023,3,1237,2120521.0
uttarakhand,champawat district,2023,3,111,175544.0
uttarakhand,nainital district,2023,3,850,1344731.0
uttarakhand,dehradun district,2023,3,2753,4269377.0
uttarakhand,chamoli district,2023,3,120,262413.0
uttarakhand,almora district,2023,3,238,427365.0
uttarakhand,uttarkashi district,2023,3,96,169217.0
uttarakhand,pithoragarh district,2023,3,259,463687.0
uttarakhand,rudraprayag district,2023,3,84,171376.0
uttarakhand,pauri garhwal district,2023,3,466,723598.0
uttarakhand,tehri garhwal district,2023,3,187,379190.0
uttarakhand,bageshwar district,2023,4,91,173452.0
uttarakhand,udham singh nagar district,2023,4,1667,3091689.0
uttarakhand,haridwar district,2023,4,1693,3183018.0
uttarakhand,champawat district,2023,4,154,266866.0
uttarakhand,nainital district,2023,4,1086,1911707.0
uttarakhand,dehradun district,2023,4,3417,6454643.0
uttarakhand,chamoli district,2023,4,232,619715.0
uttarakhand,almora district,2023,4,278,589368.0
uttarakhand,uttarkashi district,2023,4,142,275763.0
uttarakhand,pithoragarh district,2023,4,274,554770.0
uttarakhand,rudraprayag district,2023,4,94,185961.0
uttarakhand,pauri garhwal district,2023,4,592,1037849.0
uttarakhand,tehri garhwal district,2023,4,320,700351.0
west-bengal,south twenty four parganas district,2020,2,502,100403.0
west-bengal,purba bardhaman district,2020,2,176,36623.0
west-bengal,uttar dinajpur district,2020,2,93,19264.0
west-bengal,kalimpong district,2020,2,3,739.0
west-bengal,murshidabad district,2020,2,206,42028.0
west-bengal,paschim medinipur district,2020,2,270,56494.0
west-bengal,dakshin dinajpur district,2020,2,29,6935.0
west-bengal,jalpaiguri district,2020,2,91,20417.0
west-bengal,purulia district,2020,2,101,20567.0
west-bengal,north twenty four parganas district,2020,2,2047,355405.0
west-bengal,bankura district,2020,2,108,24300.0
west-bengal,jhargram district,2020,2,8,2147.0
west-bengal,howrah district,2020,2,631,114387.0
west-bengal,hooghly district,2020,2,565,108804.0
west-bengal,kolkata district,2020,2,1288,224075.0
west-bengal,koch bihar district,2020,2,40,8680.0
west-bengal,alipurduar district,2020,2,55,11927.0
west-bengal,paschim bardhaman district,2020,2,351,71221.0
west-bengal,nadia district,2020,2,317,61692.0
west-bengal,birbhum district,2020,2,109,22565.0
west-bengal,purba medinipur district,2020,2,274,56622.0
west-bengal,maldah district,2020,2,108,21988.0
west-bengal,darjiling district,2020,2,247,45481.0
west-bengal,south twenty four parganas district,2020,3,774,175635.0
west-bengal,purba bardhaman district,2020,3,436,91707.0
west-bengal,uttar dinajpur district,2020,3,179,29463.0
west-bengal,kalimpong district,2020,3,12,4338.0
west-bengal,murshidabad district,2020,3,458,86182.0
west-bengal,paschim medinipur district,2020,3,564,133265.0
west-bengal,dakshin dinajpur district,2020,3,103,18393.0
west-bengal,jalpaiguri district,2020,3,178,50965.0
west-bengal,purulia district,2020,3,228,61556.0
